trans_date_trans_time,merchant,category,amt,city,state,lat,long,city_pop,job,dob,trans_num,merch_lat,merch_long,is_fraud
2020-12-29 10:32:00,grimes llc,entertainment,15.07,gardiner,or,43.7857,-124.1437,260,"engineer, maintenance",1956-09-01,336f12f16560ffc43f0c11765b5e6bdf,43.385881,-123.990946,0
2020-12-29 10:32:00,kihn-fritsch,food_dining,209.15,spirit lake,id,47.9657,-116.868,4161,production manager,1957-06-12,3c413badf0d1bc54ef2ecc78d15191af,47.712376,-116.211733,0
2020-12-29 10:32:00,boyer plc,shopping_net,9.41,luray,mo,40.4931,-91.8912,519,town planner,1966-02-13,92b16c32fe36e5e5a653dd15210c2798,40.516796,-90.931775,0
2020-12-29 10:36:00,flatley group,misc_pos,42.18,burlington,wa,48.4786,-122.3345,14871,public house manager,1974-03-10,9594e816286487cd29969b9464d9ddfb,47.777632,-123.134724,0
2020-12-29 10:36:00,pacocha-bauch,shopping_pos,218.78,tomales,ca,38.2427,-122.9145,337,occupational psychologist,1954-07-05,7523a8fbb00ca5999da8ecad7477bec8,37.392702,-122.922783,0
2020-12-29 10:38:00,"rowe, batz and goodwin",grocery_pos,127.37,high rolls mountain park,nm,32.9396,-105.8189,899,naval architect,1967-08-30,82579981b95ca1087f7964a05cb56f1e,31.946717,-105.86765,0
2020-12-29 10:39:00,boyer-reichert,shopping_net,4.82,paradise valley,az,33.5494,-111.9565,17047,building surveyor,1935-01-29,992a04dc88cb58e3c32390df87d9b41c,34.464331,-112.055036,0
2020-12-29 10:45:00,miller-harris,misc_net,98.37,sprague,ne,40.6267,-96.7456,142,chiropodist,1967-08-24,f2bc6e9a5b3ae32e470ab6e37e8c72b1,40.723587,-96.417705,0
2020-12-29 10:45:00,"wiza, schaden and stark",misc_pos,40.18,phoenix,az,33.5623,-112.0559,1312922,contractor,1981-10-24,be67dfbcc8a8700e56197afc41ad6564,32.76703,-111.227115,0
2020-12-29 10:48:00,wisozk and sons,misc_pos,94.79,meridian,id,43.6498,-116.4306,84106,intelligence analyst,1971-02-11,c83dc3a32b560421a8c94afbf7ba2d1b,42.827871,-117.130412,0
2020-12-29 10:49:00,ortiz group,grocery_net,33.54,meridian,id,43.6498,-116.4306,84106,intelligence analyst,1971-02-11,205920480b1d7b6916deaa988081b1ea,44.434479,-117.043829,0
2020-12-29 10:49:00,miller-hauck,grocery_pos,118.62,blairstown,mo,38.5319,-93.9221,467,agricultural consultant,1950-05-27,b5fa59b7a5c66b731037688296b660df,37.55479,-93.977965,0
2020-12-29 10:51:00,bogisich inc,grocery_pos,118.77,june lake,ca,37.7773,-119.0825,633,health service manager,1927-09-09,7df4dcd3074e274a8723f2dddecd0db6,38.569877,-118.70031,0
2020-12-29 10:52:00,jast-mcdermott,shopping_pos,6.06,wales,ak,64.7556,-165.6723,145,"administrator, education",1939-11-09,071de59754f088881253d11233156318,65.635629,-165.242984,0
2020-12-29 10:54:00,"nitzsche, kessler and wol",shopping_pos,3.88,tomales,ca,38.2427,-122.9145,337,occupational psychologist,1954-07-05,fca7448e55a0d887f5128f7027908f1c,38.307728,-122.844885,0
2020-12-29 10:56:00,cummerata-jones,gas_transport,50.96,freedom,wy,43.0172,-111.0292,471,"education officer, museum",1967-08-02,825d645bdef343f31529ce8bc0deb56f,42.073941,-110.90786,0
2020-12-29 10:56:00,harris inc,gas_transport,50.1,carlotta,ca,40.507,-123.9743,1139,"therapist, occupational",1951-01-15,6dcb7672823651b00f6aa88bf047c180,39.821158,-124.754975,0
2020-12-29 10:57:00,"tillman, dickinson and labadie",gas_transport,61.92,meridian,id,43.6498,-116.4306,84106,intelligence analyst,1971-02-11,e55f5aeb50d06d718e516d4124345851,43.198964,-115.609793,0
2020-12-29 10:58:00,welch inc,misc_net,597.56,llano,nm,36.1486,-105.6648,247,architectural technologist,1961-10-24,f92a47096925c8e9389725abb2ddb88c,35.863922,-105.98525,0
2020-12-29 11:00:00,pfeffer and sons,shopping_pos,4.69,honokaa,hi,20.0827,-155.488,4878,physiotherapist,1966-12-03,f9ad62393f0b366aeb0c1cea9731cb2a,19.43131,-155.021034,0
2020-12-29 11:00:00,bashirian group,shopping_net,227.58,greenview,ca,41.5403,-122.9366,308,call centre manager,1958-09-20,c5523eda30e1b6a093b35a35d6fc589b,40.95409,-122.801374,0
2020-12-29 11:01:00,"reichert, huels and hoppe",shopping_net,102.52,meadville,mo,39.7795,-93.3014,964,tourist information centre manager,1974-12-23,23d97d9b3f7c23cf4030a9c5f52f6ca3,39.550402,-92.466303,0
2020-12-29 11:01:00,goyette inc,shopping_net,9.8,mound city,mo,40.1362,-95.2138,1631,architect,1953-01-20,f19a67fd424787b3cf81cfbd4b04301b,39.889167,-95.530974,0
2020-12-29 11:06:00,block group,misc_pos,35.31,lonetree,wy,41.0552,-110.1603,49,research scientist (physical sciences),1981-07-05,e482acbcbdb38b9e07b04c151060b6a0,42.031653,-110.982903,0
2020-12-29 11:07:00,strosin-cruickshank,grocery_pos,90.15,alva,wy,44.6873,-104.4414,110,"administrator, local government",1973-05-16,96e0a29109a0168c8c6ca76d67d655a2,44.992069,-105.059461,0
2020-12-29 11:07:00,kutch and sons,grocery_pos,159.34,mendon,ut,41.71,-111.9817,2078,"scientist, audiological",1963-06-13,2ae8f9776bbda03967e747cc8614299d,42.139941,-111.870147,0
2020-12-29 11:08:00,torp-lemke,misc_pos,9.14,parker,co,39.5102,-104.7216,84861,materials engineer,1932-03-10,0feaed488f294c3d64bb7fa7eee81174,39.553046,-103.833337,0
2020-12-29 11:08:00,bartoletti-wunsch,gas_transport,62.4,omaha,ne,41.2064,-95.9953,518429,"surveyor, land/geomatics",1995-10-10,4570f35d665a409d91b5bc13c6fe6483,41.178577,-96.929951,0
2020-12-29 11:09:00,"willms, kris and bergnaum",shopping_pos,6.89,kirk,co,39.6171,-102.4776,207,network engineer,1955-12-04,a0624dd38e23a781552a19e4b90b9a67,39.57473,-102.730385,0
2020-12-29 11:10:00,kiehn inc,grocery_pos,181.84,woods cross,ut,40.8874,-111.9027,13983,insurance broker,1979-08-14,cc5136963773f7e80e2abf0f7b65d718,41.464825,-112.814704,0
2020-12-29 11:11:00,"boehm, predovic and reinge",misc_pos,569.84,spirit lake,id,47.9657,-116.868,4161,production manager,1957-06-12,df41f19c130ed4e0c4f48eabdcb0fc50,47.797669,-117.531193,0
2020-12-29 11:11:00,kutch and sons,grocery_pos,198.73,burbank,wa,46.1966,-118.9017,3684,musician,1981-11-29,fb0554dbf789ad3c6c4d3b1e81e00b2c,46.702195,-118.642785,0
2020-12-29 11:13:00,"greenholt, jacobi and gleason",gas_transport,70.84,paauilo,hi,20.0271,-155.3697,1490,"scientist, research (maths)",1991-04-13,c0a1ceb7a3e01b3b63ebf47ea27cc4c4,20.244956,-155.166705,0
2020-12-29 11:17:00,lebsack and sons,misc_net,3.09,utica,mo,39.7417,-93.6289,271,land/geomatics surveyor,1972-04-18,c7c8c0f4749dc366970451206ca7309d,40.450449,-92.8482,0
2020-12-29 11:21:00,heller-langosh,gas_transport,60.78,utica,mo,39.7417,-93.6289,271,land/geomatics surveyor,1972-04-18,b8d7af19bf05908f28e1e8f535d77def,39.842351,-93.34929,0
2020-12-29 11:21:00,morissette plc,shopping_pos,115.81,meadville,mo,39.7795,-93.3014,964,tourist information centre manager,1974-12-23,7971e808c434fc3361c4df2c7b860159,39.982498,-93.238006,0
2020-12-29 11:22:00,corwin-collins,gas_transport,78.53,iliff,co,40.7692,-103.0968,648,community arts worker,1969-09-21,92825624045590fd97d0345aa427a44a,40.634976,-102.869322,0
2020-12-29 11:22:00,heidenreich plc,grocery_pos,72.7,honokaa,hi,20.0827,-155.488,4878,physiotherapist,1966-12-03,e4b6449685438482dfb253760a7d4dff,20.743076,-155.778211,0
2020-12-29 11:22:00,pfeffer and sons,shopping_pos,6.64,broomfield,co,39.8854,-105.1139,92337,"engineer, electronics",1967-10-18,b345736a8f1834f3971c3414b7fdaa4f,39.181477,-104.766304,0
2020-12-29 11:23:00,heller-langosh,gas_transport,61.35,powell butte,or,44.2415,-121.0113,2016,local government officer,1953-12-25,f0b5a6f41c35eabb902f3f5ecb613351,43.376437,-121.477668,0
2020-12-29 11:23:00,"reilly, heaney and cole",gas_transport,47.55,sixes,or,42.825,-124.4409,217,retail merchandiser,1928-10-01,b78935ed12bb79e1bd4084ba8240c730,42.36427,-125.371606,0
2020-12-29 11:24:00,cummerata-jones,gas_transport,48.81,mountain center,ca,33.6401,-116.5567,1661,"therapist, music",1988-09-19,a1305d6b1718be0eab46402ad0969561,33.048674,-117.536707,0
2020-12-29 11:24:00,bogisich inc,grocery_pos,234.54,burlington,wa,48.4786,-122.3345,14871,public house manager,1974-03-10,16981e3135d39729b3892d7f15bae1cf,48.68504,-121.756616,0
2020-12-29 11:27:00,mante group,misc_net,4.39,matthews,mo,36.7154,-89.6287,1019,aeronautical engineer,1979-01-26,949a5770242faeb7e834b02f3eb96848,35.888318,-89.79781,0
2020-12-29 11:29:00,kilback llc,grocery_pos,112.25,thompson,ut,38.9999,-109.615,46,"surveyor, minerals",1987-04-23,16aa1d937514cc9f99cac794b6a3050d,39.525686,-110.128825,0
2020-12-29 11:29:00,"rowe, batz and goodwin",grocery_pos,80.01,rocky mount,mo,38.2911,-92.7059,1847,tax inspector,1988-10-26,943c6e7c8969e4056b78eea924774cf5,37.450631,-92.382491,0
2020-12-29 11:31:00,"bernier, streich and jewess",grocery_net,70.23,burbank,wa,46.1966,-118.9017,3684,musician,1981-11-29,dcfefe09b6901666effe5cdccf22fd79,46.739074,-119.250479,0
2020-12-29 11:31:00,"baumbach, feeney and mo",shopping_net,1.61,luray,mo,40.4931,-91.8912,519,town planner,1966-02-13,414b346b550fad5eddf94d3a2dc0e146,39.933543,-92.454576,0
2020-12-29 11:34:00,durgan-aue,misc_net,109.15,napa,ca,38.4549,-122.2564,94014,airline pilot,1985-08-21,41663a20a42231a63f7c23bfe54d9a03,37.848915,-122.547778,0
2020-12-29 11:35:00,herman inc,misc_pos,54.36,burbank,wa,46.1966,-118.9017,3684,musician,1981-11-29,0a866bdc32b2689d8c762a44bbaa6e99,45.974478,-118.152115,0
2020-12-29 11:35:00,luettgen plc,gas_transport,67.62,cascade locks,or,45.671,-121.8686,1288,barrister,1936-05-01,9b8a5e16b3ebe6e04f7b04b09bf8a388,44.736624,-122.357704,0
2020-12-29 11:37:00,rodriguez group,gas_transport,81.26,santa monica,ca,34.0287,-118.4924,92043,"civil engineer, contracting",1961-04-25,cfb2815b726dad8dd36aa265cc9823ca,34.068502,-118.10586,0
2020-12-29 11:37:00,gutmann-upton,misc_pos,2.45,littleton,co,39.5994,-105.0044,320420,water engineer,1975-07-31,d948142f083386eb9b583b63b7fb1fde,39.289788,-104.76736,0
2020-12-29 11:38:00,"greenfelder, bartoletti and davis",misc_net,9.8,jelm,wy,41.0539,-106.0763,100,public librarian,1974-04-16,bedb791a8ca63666b40ea151f6feb1d8,40.564954,-105.454543,0
2020-12-29 11:38:00,donnelly plc,misc_net,7.42,browning,mo,40.029,-93.1607,602,cytogeneticist,1954-07-14,80997f2b7dbca18927c6e0c6a5549a16,40.940923,-93.636494,0
2020-12-29 11:38:00,kutch llc,gas_transport,55.01,june lake,ca,37.7773,-119.0825,633,health service manager,1927-09-09,bdd4afca06bb1a3b4974a6982f94999b,38.580258,-118.918543,0
2020-12-29 11:40:00,bogisich-homenick,misc_net,1.45,roseland,ne,40.4591,-98.5551,463,"nurse, mental health",1948-05-31,3bdc0a065f0bc950077a621a144112bb,40.337277,-99.460786,0
2020-12-29 11:43:00,"heller, gutmann and zieme",grocery_pos,83.71,manville,wy,42.73,-104.7024,241,educational psychologist,1980-12-16,3277894002364d8c30c1fa801bf176b7,42.951076,-105.668467,0
2020-12-29 11:43:00,kihn inc,shopping_pos,2.52,grenada,ca,41.6125,-122.5258,589,systems analyst,1945-12-21,917acbfbf25ecf3f76dc5de984d808bb,40.651643,-122.4163,0
2020-12-29 11:45:00,"yost, block and koepp",misc_pos,1.95,howells,ne,41.6964,-96.9858,1063,research scientist (maths),1928-04-02,095ef03e4f080f4fcbe80bcc41c8d94b,41.905685,-97.197696,0
2020-12-29 11:46:00,"swaniawski, lowe and robel",shopping_pos,2.98,santa monica,ca,34.0287,-118.4924,92043,"civil engineer, contracting",1961-04-25,5e1aa2205c0827648a9f90e06de0d78c,33.371694,-119.466175,0
2020-12-29 11:52:00,cassin-harvey,grocery_net,52.57,helm,ca,36.4992,-120.0936,123,early years teacher,1973-02-07,2bf999559d4f6f7c9115250ddcdb7319,36.551836,-120.88214,0
2020-12-29 11:55:00,emard inc,gas_transport,47.88,honokaa,hi,20.0827,-155.488,4878,physiotherapist,1966-12-03,59ffac455c470a35f866880ed85be5fe,20.018033,-155.741504,0
2020-12-29 11:55:00,"moen, reinger and murphy",grocery_pos,101.8,lonetree,wy,41.0552,-110.1603,49,research scientist (physical sciences),1981-07-05,21d1d1baa29f7940a099f36fb7b3d76a,40.829863,-110.985893,0
2020-12-29 11:55:00,jacobi and sons,shopping_pos,222.73,humboldt,az,34.5189,-112.2523,1179,"civil engineer, contracting",1955-01-20,af3e04a2f55068ca49b38cfce5583958,34.185942,-112.894526,0
2020-12-29 11:55:00,heidenreich plc,grocery_pos,37.42,oakland,ca,37.7878,-122.1884,381459,barista,1974-01-03,03757723f6a483cf826d235e8ff8d980,37.929801,-122.704191,0
2020-12-29 12:00:00,metz-boehm,shopping_pos,24.04,kansas city,mo,38.9621,-94.5959,545147,counsellor,1987-11-18,922c4472ddcd6ff48fbb600217b67610,39.709742,-94.527375,0
2020-12-29 12:00:00,block group,misc_pos,9.43,hawthorne,ca,33.9143,-118.3493,93193,"editor, magazine features",1995-04-19,ee3ae616704641d48cd149afd759083b,33.535337,-119.19662,0
2020-12-29 12:01:00,watsica llc,personal_care,54.89,port costa,ca,38.046,-122.1866,198,armed forces training and education officer,1959-03-31,dfb6ef58a921b0709bdb2835c778d1b3,38.364558,-122.767366,0
2020-12-29 12:02:00,ebert-daugherty,travel,5.86,cascade locks,or,45.671,-121.8686,1288,barrister,1936-05-01,ca5848b59c51ef11fad9232ee339495b,46.305435,-121.619939,0
2020-12-29 12:05:00,kuhic llc,shopping_net,2.71,paauilo,hi,20.0271,-155.3697,1490,"scientist, research (maths)",1991-04-13,67936b00f7bc32eeb08bff113ff777ce,20.545271,-155.506856,0
2020-12-29 12:05:00,cormier llc,health_fitness,56.03,jelm,wy,41.0539,-106.0763,100,public librarian,1974-04-16,963e39202b91af2d3674e81f90dfc26a,40.308102,-106.277546,0
2020-12-29 12:07:00,abshire plc,entertainment,24.56,wheaton,mo,36.7651,-94.0492,760,production manager,1985-08-31,3ae5e7927fcec50e3e5690a97d8b90c2,37.293232,-93.330268,0
2020-12-29 12:07:00,"metz, russel and metz",kids_pets,91.43,westerville,ne,41.4193,-99.3844,73,product designer,1935-02-10,9b994d2889024b24e1566dbb7a015aac,40.846843,-99.424571,0
2020-12-29 12:07:00,metz-boehm,shopping_pos,2.29,issaquah,wa,47.4974,-122.0107,50489,osteopath,1984-02-29,39f23cd7aa943c5d678e42be602bc0c5,46.757361,-121.087519,0
2020-12-29 12:08:00,nader-maggio,personal_care,18.92,redford,mo,37.3272,-91.0243,241,investment analyst,1974-10-27,cfe9ab49b18024750542480dec3e5b79,38.021479,-91.40154,0
2020-12-29 12:10:00,"nicolas, hills and mcglynn",entertainment,43.89,phoenix,az,33.5623,-112.0559,1312922,contractor,1981-10-24,1f56b2e00a3fe333c099c003e3f1c23e,32.78769,-112.087102,0
2020-12-29 12:12:00,"douglas, schneider and turne",shopping_pos,43.99,newhall,ca,34.3795,-118.523,34882,health physicist,1971-04-25,23aa52ffb01d71c9f3ff1bec7c6d4002,34.625168,-117.64176,0
2020-12-29 12:13:00,bashirian group,shopping_net,1.66,superior,az,33.2887,-111.0985,2872,petroleum engineer,1987-10-28,1f9208d086d5c5c786b6e2824b37dfaa,33.168808,-110.255329,0
2020-12-29 12:14:00,"yost, schamberger and windle",kids_pets,5.23,high rolls mountain park,nm,32.9396,-105.8189,899,naval architect,1967-08-30,83c9e6c0e8c81fa5b81dbce9687901d6,33.731212,-106.75299,0
2020-12-29 12:15:00,larson-moen,entertainment,56.29,newhall,ca,34.3795,-118.523,34882,health physicist,1971-04-25,9a394f25586ebddfc34cd907eab5ed67,33.974085,-118.206489,0
2020-12-29 12:15:00,erdman-durgan,health_fitness,25.03,arnold,mo,38.4305,-90.387,35439,land/geomatics surveyor,1985-03-31,1335a0f09e67e5c6eadf6813cb226789,39.212287,-90.339631,0
2020-12-29 12:19:00,"becker, harris and harvey",personal_care,69.48,parker,co,39.5102,-104.7216,84861,materials engineer,1932-03-10,587acf63d5de8c2d215734ab1cd13485,38.833493,-104.521833,0
2020-12-29 12:20:00,renner lt,home,1.13,campbell,ne,40.2967,-98.737,493,"surveyor, minerals",1940-09-13,90191c7bfc9ee402e7d42a7df544800b,40.054984,-98.502008,0
2020-12-29 12:21:00,medhurst plc,shopping_net,8.41,issaquah,wa,47.4974,-122.0107,50489,osteopath,1984-02-29,6327000daad6d36e8c87efc7e11af78f,47.877028,-122.632127,0
2020-12-29 12:22:00,bartoletti and sons,personal_care,45.98,lake oswego,or,45.4093,-122.6847,42817,planning and development surveyor,1982-05-28,7e116da59ba6d0d56d631847ecaa86f6,44.966951,-123.143161,0
2020-12-29 12:22:00,"hauck, dietrich and funk",kids_pets,57.46,lake oswego,or,45.4093,-122.6847,42817,planning and development surveyor,1982-05-28,6ca0e9b9ae01af570fed2185cf7a042c,45.315024,-123.19106,0
2020-12-29 12:22:00,schiller lt,personal_care,2.04,riverton,wy,43.0351,-108.2024,19408,"lecturer, higher education",1993-09-11,3ef3a2f4665bc04e6de72ff30a66172e,43.099994,-107.696209,0
2020-12-29 12:23:00,"brown, homenick and lesch",health_fitness,48.74,utica,mo,39.7417,-93.6289,271,land/geomatics surveyor,1972-04-18,2a8967cd4526f22ed4a7e378b0d17692,40.029695,-93.414319,0
2020-12-29 12:24:00,streich lt,home,3.2,meredith,co,39.3199,-106.6596,61,public relations account executive,1939-11-04,c641443b254c1ea673ab14c69dc4f21d,40.017068,-105.735708,0
2020-12-29 12:25:00,"o'reilly, mohr and purdy",home,88.27,fiddletown,ca,38.5234,-120.6763,832,immigration officer,1987-05-19,888bc5b198aeceacb74868481e130028,37.756754,-120.703542,0
2020-12-29 12:25:00,lesch lt,shopping_pos,20.76,superior,az,33.2887,-111.0985,2872,petroleum engineer,1987-10-28,6e33ac83bebd8ad1d078374e963ce680,32.388466,-110.818466,0
2020-12-29 12:25:00,deckow-dare,food_dining,17.92,port costa,ca,38.046,-122.1866,198,armed forces training and education officer,1959-03-31,35e9cc6708eff82e79b8409454ebf49c,38.353328,-122.302452,0
2020-12-29 12:26:00,wilkinson llc,personal_care,29.99,westfir,or,43.7575,-122.481,597,forensic psychologist,1961-05-19,faf209c368425c17b0e6e9dfd0960d11,43.790171,-122.266654,0
2020-12-29 12:28:00,beier llc,entertainment,6.39,rocky mount,mo,38.2911,-92.7059,1847,tax inspector,1988-10-26,be9ae8b3ec246921c4d63df25d2f6025,37.461729,-93.415894,0
2020-12-29 12:29:00,cummerata-hilpert,entertainment,28.2,owensville,mo,38.3511,-91.4867,6703,naval architect,1998-05-20,ed103afd348e55df1479e45a9f7c3064,37.892743,-92.100085,0
2020-12-29 12:31:00,grimes llc,entertainment,62.64,ruidoso,nm,33.3305,-105.6933,8874,licensed conveyancer,2000-08-16,58476e1f9ce2de5fb643cdf1622bd06d,34.052958,-104.714031,0
2020-12-29 12:33:00,sawayn plc,shopping_pos,5.06,fullerton,ne,41.366,-98.0054,1749,"surveyor, mining",1973-05-07,05d26b8d56b2871509a8b6be3ae6c117,40.989272,-98.048594,0
2020-12-29 12:34:00,dooley inc,shopping_pos,8.62,hawthorne,ca,33.9143,-118.3493,93193,"editor, magazine features",1995-04-19,95b3c83eeac1bd71c88b43309d7c7a47,34.827012,-118.931478,0
2020-12-29 12:34:00,cormier llc,health_fitness,94.85,meridian,id,43.6498,-116.4306,84106,intelligence analyst,1971-02-11,5dcd72ae09fd375f28f9b23385c44dad,43.884781,-116.149261,0
2020-12-29 12:36:00,stark-koss,home,62.3,helm,ca,36.4992,-120.0936,123,early years teacher,1973-02-07,9a58b82b436f58564b06a0080abc3c59,37.330271,-120.326798,0
2020-12-29 12:37:00,hoppe-parisian,kids_pets,1.8,north loup,ne,41.4972,-98.7858,509,"nurse, children's",1980-09-15,0aa1998c4781a6410275335a4f291350,41.380603,-98.631062,0
2020-12-29 12:37:00,gottlieb-hansen,personal_care,144.66,littleton,co,39.5994,-105.0044,320420,water engineer,1975-07-31,aa9d282fc1239b7730f29cb51928336e,38.709747,-105.074173,0
2020-12-29 12:38:00,"hagenes, kohler and hoppe",food_dining,189.34,sutherland,ne,41.1558,-101.136,1789,insurance broker,1982-02-11,8458ff96da1b60fd77c5543ab1b712ba,40.732042,-101.09569,0
2020-12-29 12:38:00,crooks and sons,personal_care,66.92,manley,ne,40.9207,-96.168,206,human resources officer,1967-10-04,633b17ee80de4c0f11ec134b9bce3b6b,41.912728,-96.355562,0
2020-12-29 12:39:00,medhurst inc,home,2.99,westerville,ne,41.4193,-99.3844,73,product designer,1935-02-10,d2233fbe8bc6a8eec3fb4d3696801b83,41.339989,-99.23998,0
2020-12-29 12:39:00,wilkinson plc,kids_pets,18.67,eugene,or,44.0385,-123.0614,191096,"scientist, physiological",1964-04-06,9baa21de73db586dd2f36cc5248e2281,44.826821,-123.287526,0
2020-12-29 12:39:00,halvorson group,misc_pos,200.96,sacramento,ca,38.5662,-121.3286,757530,magazine features editor,1979-04-30,17311a436a00d79a0dedaef676844ff5,38.437759,-121.469521,0
2020-12-29 12:40:00,"cormier, stracke and thiel",entertainment,17.1,lowell,or,43.921,-122.7806,1420,systems analyst,1965-11-11,f906e943ac9b653626b743c63d1b7dd7,43.322816,-123.742587,0
2020-12-29 12:41:00,"hoppe, harris and bedn",entertainment,10.12,monitor,wa,47.4852,-120.4158,584,medical technical officer,1969-03-20,1b0bc63c82ad8a5b3c8b96d8165aa089,47.685696,-121.092713,0
2020-12-29 12:43:00,mohr inc,shopping_pos,308.37,rock springs,wy,41.606,-109.23,27971,music therapist,1984-08-01,365998b5ef40b72fb8f08e8ae314148b,41.132516,-108.870034,0
2020-12-29 12:44:00,auer llc,personal_care,28.24,red river,nm,36.6659,-105.4694,606,"surveyor, land/geomatics",1988-09-06,3e8f7cad515cbdbc3a146a4849d84dce,37.193132,-105.43746,0
2020-12-29 12:44:00,fadel-hilpert,health_fitness,121.7,phoenix,az,33.8155,-112.1202,1312922,counselling psychologist,1999-11-30,055547a5059ee76fda675d71192d9dca,34.364698,-112.550371,0
2020-12-29 12:45:00,lynch-moh,travel,5.71,powell butte,or,44.2415,-121.0113,2016,local government officer,1953-12-25,5c8f8dbe0e828c91e0a4b24f16685563,44.665413,-120.435714,0
2020-12-29 12:46:00,"nienow, barrows and romague",personal_care,41.25,independence,mo,39.1412,-94.3515,123373,"engineer, production",1992-11-27,0d7e64c6ea8105b354d2ee0aaac5c7ec,39.082669,-94.033339,0
2020-12-29 12:48:00,pagac llc,shopping_pos,20.9,napa,ca,38.4549,-122.2564,94014,airline pilot,1985-08-21,ddd1b361c2fbd0f55ff0ae40c162a375,38.358911,-121.414606,0
2020-12-29 12:50:00,prosacco llc,personal_care,77.36,helm,ca,36.4992,-120.0936,123,early years teacher,1973-02-07,dda4ab414b847273b019985c65d60a14,36.180365,-120.227582,0
2020-12-29 12:51:00,fritsch and sons,health_fitness,17.88,unionville,mo,40.4815,-92.9951,3805,"investment banker, corporate",1950-09-15,71b5d64552e32284c344026f49bcfbc6,39.69168,-93.530574,0
2020-12-29 12:51:00,connelly plc,food_dining,6.2,sacramento,ca,38.5662,-121.3286,757530,magazine features editor,1979-04-30,8e51e7da8fc1a909ca837863ba6c772b,39.124308,-120.68118,0
2020-12-29 12:54:00,"cronin, kshlerin and webe",health_fitness,94.94,laramie,wy,41.4247,-105.4781,35371,"pilot, airline",1988-09-02,e2dd8b4de2021a8f59bddcc37af918b2,41.265217,-105.619852,0
2020-12-29 12:55:00,rau-grant,kids_pets,13.54,parks,az,35.2563,-111.95,759,"geologist, engineering",1957-03-28,ad6bb0c4a2e419d9d6e048ef75d604e8,34.70991,-112.014603,0
2020-12-29 12:55:00,osinski inc,personal_care,5.12,port costa,ca,38.046,-122.1866,198,armed forces training and education officer,1959-03-31,640729fc4d5918f8ec08da6f9f9e8977,37.159819,-122.073009,0
2020-12-29 12:58:00,turner and sons,shopping_pos,3.14,hawthorne,ca,33.9143,-118.3493,93193,"editor, magazine features",1995-04-19,2e51f518598f23575d219076c21f805c,33.945965,-117.712467,0
2020-12-29 12:59:00,"witting, beer and ernse",home,12.84,cardwell,mo,36.0434,-90.2907,1120,television floor manager,1957-04-17,0003e99641f7a899fe6ec4ac9fb7a1c5,36.560368,-90.204879,0
2020-12-29 12:59:00,gottlieb group,kids_pets,104.84,kirtland afb,nm,35.0203,-106.5503,310,"surveyor, land/geomatics",1978-09-30,a582e4bad2022e473a0bcb8136c36ddd,35.929763,-107.51582,0
2020-12-29 13:00:00,"turner, ziemann and lehne",food_dining,137.41,browning,mo,40.029,-93.1607,602,cytogeneticist,1954-07-14,6b493863c7c6ae3c1042b1e01cbe3ad8,39.689893,-93.024818,0
2020-12-29 13:02:00,will lt,food_dining,97.69,jelm,wy,41.0539,-106.0763,100,public librarian,1974-04-16,1571425b33bce72335e40bdfcd908eb8,41.394088,-105.682111,0
2020-12-29 13:02:00,"mosciski, ziemann and farrell",shopping_net,5.93,norwalk,ca,33.9056,-118.0818,105549,firefighter,1973-09-22,15da5c3e5d1eeb179bc48cfa0ba1c4ae,34.82999,-118.392463,0
2020-12-29 13:03:00,"kutch, steuber and gerhol",food_dining,71.66,fiddletown,ca,38.5234,-120.6763,832,immigration officer,1987-05-19,57870eb5615ca0630a1bfc746421e528,39.345898,-121.263099,0
2020-12-29 13:03:00,"reichert, huels and hoppe",shopping_net,5.24,norwalk,ca,33.9056,-118.0818,105549,firefighter,1973-09-22,616ef678f9f2c7d488b5e1d891e0c780,34.253664,-118.531787,0
2020-12-29 13:05:00,langworth llc,personal_care,68.67,meadville,mo,39.7795,-93.3014,964,tourist information centre manager,1974-12-23,ffbb9bfc747aa34294587a4f3a273c09,40.695657,-92.828903,0
2020-12-29 13:05:00,graham and sons,health_fitness,21.81,mound city,mo,40.1362,-95.2138,1631,architect,1953-01-20,9f6c4ec00dc9128b3b041e310d317a33,40.91425,-95.864534,0
2020-12-29 13:06:00,goyette inc,shopping_net,130.61,sun city,ca,33.7467,-117.1721,54287,"designer, exhibition/display",1972-09-22,127fb437baf5f78afe3bb3de05bbb1e2,32.860417,-116.274209,0
2020-12-29 13:07:00,kihn-schuste,food_dining,69.33,fort washakie,wy,43.0048,-108.8964,1645,freight forwarder,1976-02-26,cb0da54a43bcf49555cd3d501c02bfe1,42.314436,-109.158098,0
2020-12-29 13:07:00,"roberts, daniel and macejkovic",kids_pets,4.3,sun city,ca,33.7467,-117.1721,54287,"designer, exhibition/display",1972-09-22,abd38204ad6be38771866eac4544f83c,33.149717,-116.522206,0
2020-12-29 13:07:00,collier llc,home,52.05,daly city,ca,37.6787,-122.478,107941,"buyer, industrial",1991-10-04,d6214756f369d284036ff0665cef7020,37.751204,-123.190272,0
2020-12-29 13:09:00,schaefer lt,kids_pets,34.33,freedom,wy,43.0172,-111.0292,471,"education officer, museum",1967-08-02,76910660751662bbb99ef27d7f1746e5,42.283987,-111.586736,0
